date,pnl_sum,pnl_mean,pnl_median,trade_count,win_rate,sentiment
2025-02-19,6699925.190574,50.047621894017375,0.0,133871,0.4151459240612231,
2024-10-27,3189461.032019,90.50427150248292,0.0,35241,0.4516046650208564,
2024-03-09,176965.491774,25.418772159436944,0.0,6962,0.4900890548692904,
2024-07-03,158742.378078,22.229712656210616,0.0,7141,0.3171824674415348,
2025-06-15,71709.347634,2.6597436161121624,0.0,26961,0.3491710248136196,
2023-11-14,155.50335699999994,0.1488070401913875,0.0,1045,0.2746411483253588,
2023-03-28,0.0,0.0,0.0,3,0.0,
